,Unnamed: 0,time,temperature,ctwl/nm,thresh/dBm,notch/dB,reflection/%
3945,3945,2022/8/31 9:41:33,32.54,1538.7236,-47.5954,1.1420999999999994,23.124137735139996
3946,3946,2022/8/31 9:42:03,32.52,1538.7238,-47.6047,1.1385000000000007,23.06038655893263
3947,3947,2022/8/31 9:42:33,32.51,1538.7233,-47.6016,1.1486999999999983,23.240877728973373
3948,3948,2022/8/31 9:43:03,32.49,1538.7228,-47.6028,1.1464,23.200215748282368
3949,3949,2022/8/31 9:43:33,32.47,1538.7232,-47.5915,1.143999999999999,23.157762889997333
3950,3950,2022/8/31 9:44:03,32.46,1538.7232,-47.5899,1.135000000000001,22.998355564312806
3951,3951,2022/8/31 9:44:33,32.44,1538.7225,-47.6022,1.1347999999999987,22.994809425888278
3952,3952,2022/8/31 9:45:03,32.43,1538.7229,-47.5959,1.1302000000000023,22.913203153485277
3953,3953,2022/8/31 9:45:33,32.42,1538.7221,-47.6037,1.1359999999999963,23.0160838070564
3954,3954,2022/8/31 9:46:03,32.41,1538.7238,-47.5972,1.1335999999999968,22.973529165579126
3955,3955,2022/8/31 9:46:33,32.4,1538.7228,-47.6038,1.140999999999999,23.104663815433607
3956,3956,2022/8/31 9:47:03,32.37,1538.7223,-47.5948,1.1323999999999972,22.95224302450438
3957,3957,2022/8/31 9:47:33,32.37,1538.7223,-47.5929,1.1467999999999992,23.20728894407917
3958,3958,2022/8/31 9:48:03,32.34,1538.7217,-47.6017,1.1412000000000004,23.108204894993037
3959,3959,2022/8/31 9:48:33,32.31,1538.7214,-47.6017,1.1402999999999992,23.092268752699063
3960,3960,2022/8/31 9:49:03,32.32,1538.7219,-47.592,1.1380999999999972,23.053299832302955
3961,3961,2022/8/31 9:49:33,32.31,1538.7214,-47.6002,1.1355999999999993,23.00899299980467
3962,3962,2022/8/31 9:50:03,32.28,1538.7218,-47.5923,1.1408000000000014,23.101122572797767
3963,3963,2022/8/31 9:50:33,32.29,1538.7213,-47.6002,1.1479,23.22673687373709
3964,3964,2022/8/31 9:51:03,32.27,1538.7212,-47.5911,1.1448999999999954,23.17368546117328
3965,3965,2022/8/31 9:51:33,32.12,1538.7216,-47.5913,1.1415000000000008,23.11351620858012
3966,3966,2022/8/31 9:52:03,32.23,1538.7216,-47.6007,1.1353000000000035,23.003674465760803
3967,3967,2022/8/31 9:52:33,32.24,1538.7212,-47.6016,1.1326000000000043,22.955791123139104
3968,3968,2022/8/31 9:53:03,32.22,1538.7214,-47.5911,1.1363999999999947,23.023173961250727
3969,3969,2022/8/31 9:53:33,32.21,1538.7207,-47.6003,1.1409000000000022,23.102893214500753
3970,3970,2022/8/31 9:54:03,32.18,1538.7211,-47.5994,1.143300000000004,23.145376386512275
3971,3971,2022/8/31 9:54:33,32.19,1538.7211,-47.5903,1.1357999999999988,23.01253848506649
3972,3972,2022/8/31 9:55:03,32.16,1538.7208,-47.6021,1.1391999999999955,23.072786760055465
3973,3973,2022/8/31 9:55:33,32.15,1538.7205,-47.5979,1.1440000000000012,23.157762889997375
3974,3974,2022/8/31 9:56:03,32.14,1538.7203,-47.5988,1.140699999999998,23.099351890323728
3975,3975,2022/8/31 9:56:33,32.46,1538.7205,-47.5895,1.1452999999999944,23.180761100387304
3976,3976,2022/8/31 9:57:03,32.11,1538.7199,-47.5942,1.1334999999999935,22.97175554512449
3977,3977,2022/8/31 9:57:33,32.11,1538.7193,-47.5999,1.1361000000000017,23.017856406826866
3978,3978,2022/8/31 9:58:03,32.08,1538.7192,-47.5933,1.1285000000000032,22.883022432329447
3979,3979,2022/8/31 9:58:33,32.07,1538.7198,-47.5897,1.1313000000000035,22.93272556104208
3980,3980,2022/8/31 9:59:03,32.06,1538.7197,-47.5891,1.1322,22.9486947624701
3981,3981,2022/8/31 9:59:33,32.04,1538.7194,-47.5901,1.1450000000000036,23.175454432073384
3982,3982,2022/8/31 10:00:03,32.03,1538.7194,-47.5901,1.1435000000000057,23.148915591231688
3983,3983,2022/8/31 10:00:33,32.01,1538.7194,-47.5929,1.1344999999999985,22.989489912043915
3984,3984,2022/8/31 10:01:03,32.01,1538.7186,-47.6027,1.1285000000000032,22.883022432329447
3985,3985,2022/8/31 10:01:33,32.0,1538.7185,-47.5968,1.1253999999999995,22.827956576706743
3986,3986,2022/8/31 10:02:03,31.99,1538.7189,-47.5956,1.1377999999999993,23.04798435897232
3987,3987,2022/8/31 10:02:33,31.98,1538.7187,-47.5936,1.1232999999999942,22.790631561987247
3988,3988,2022/8/31 10:03:03,31.94,1538.7184,-47.5924,1.1255000000000026,22.829733508216865
3989,3989,2022/8/31 10:03:33,31.95,1538.7185,-47.5937,1.1288999999999971,22.890124841364855
3990,3990,2022/8/31 10:04:03,31.94,1538.7179,-47.6073,1.1317000000000028,22.939823392461054
3991,3991,2022/8/31 10:04:33,31.92,1538.7177,-47.6093,1.1323999999999996,22.952243024504423
3992,3992,2022/8/31 10:05:03,31.91,1538.7179,-47.6025,1.1255999999999993,22.831510398811982
3993,3993,2022/8/31 10:05:33,31.89,1538.7172,-47.6112,1.1337999999999944,22.977076283973215
3994,3994,2022/8/31 10:06:03,31.88,1538.7175,-47.6021,1.1314000000000002,22.93450008018483
3995,3995,2022/8/31 10:06:33,31.91,1538.7173,-47.6093,1.1293000000000013,22.89722659627452
3996,3996,2022/8/31 10:07:03,31.86,1538.7171,-47.6015,1.1237,22.797742480144635
3997,3997,2022/8/31 10:07:33,31.86,1538.7163,-47.6137,1.1345999999999992,22.991263124154315
3998,3998,2022/8/31 10:08:03,31.85,1538.7163,-47.6172,1.1250000000000004,22.820848441498764
3999,3999,2022/8/31 10:08:33,31.83,1538.7164,-47.6139,1.113299999999998,22.61264558589342
4000,4000,2022/8/31 10:09:03,31.81,1538.7165,-47.6176,1.1139999999999977,22.62511794851896
4001,4001,2022/8/31 10:09:33,31.8,1538.7166,-47.6015,1.1159000000000039,22.658961372376705
4002,4002,2022/8/31 10:10:03,31.8,1538.7166,-47.6067,1.1304000000000023,22.91675304993096
4003,4003,2022/8/31 10:10:33,31.79,1538.7164,-47.6108,1.1244999999999978,22.811962351790672
4004,4004,2022/8/31 10:11:03,31.79,1538.717,-47.6013,1.1250000000000029,22.820848441498807
4005,4005,2022/8/31 10:11:33,31.72,1538.7162,-47.6107,1.1204999999999956,22.74083679234956
4006,4006,2022/8/31 10:12:03,31.71,1538.7165,-47.5966,1.1116999999999995,22.584129778424497
4007,4007,2022/8/31 10:12:33,31.69,1538.7165,-47.6098,1.125499999999998,22.829733508216776
4008,4008,2022/8/31 10:13:03,31.67,1538.7166,-47.5985,1.1205000000000005,22.740836792349647
4009,4009,2022/8/31 10:13:33,31.65,1538.7161,-47.6095,1.1365000000000058,23.024946397766357
4010,4010,2022/8/31 10:14:03,31.64,1538.7161,-47.6107,1.1242999999999936,22.808407629443796
4011,4011,2022/8/31 10:14:33,31.63,1538.7163,-47.6011,1.1221999999999999,22.771073159684676
4012,4012,2022/8/31 10:15:03,31.63,1538.7161,-47.6028,1.1339,22.978849781914768
4013,4013,2022/8/31 10:15:33,31.6,1538.7158,-47.5984,1.1156000000000033,22.653618658169396
4014,4014,2022/8/31 10:16:03,31.6,1538.7156,-47.6012,1.1113999999999968,22.578781894855226
4015,4015,2022/8/31 10:16:33,31.63,1538.7153,-47.6161,1.1344000000000007,22.987716659103373
4016,4016,2022/8/31 10:17:03,31.61,1538.715,-47.6267,1.115799999999996,22.65718050864748
4017,4017,2022/8/31 10:17:33,31.59,1538.7147,-47.6139,1.119900000000004,22.730162307149424
4018,4018,2022/8/31 10:18:03,31.58,1538.7147,-47.613,1.1190000000000024,22.714147813966843
4019,4019,2022/8/31 10:18:33,31.56,1538.7144,-47.6133,1.1261999999999979,22.8421708832231
4020,4020,2022/8/31 10:19:03,31.54,1538.7151,-47.6113,1.1264999999999956,22.847500573153933
4021,4021,2022/8/31 10:19:33,31.55,1538.7148,-47.6135,1.1186999999999976,22.70880891203546
4022,4022,2022/8/31 10:20:03,31.52,1538.7146,-47.6236,1.1250000000000004,22.820848441498764
4023,4023,2022/8/31 10:20:33,31.51,1538.7145,-47.6283,1.127000000000003,22.856382571608705
4024,4024,2022/8/31 10:21:03,31.5,1538.7143,-47.629,1.1026999999999993,22.4235324649978
4025,4025,2022/8/31 10:21:33,31.48,1538.7146,-47.6274,1.125100000000004,22.82262553667788
4026,4026,2022/8/31 10:22:03,31.48,1538.7149,-47.6118,1.1192000000000022,22.71770687703861
4027,4027,2022/8/31 10:22:33,31.45,1538.7145,-47.6298,1.1297000000000004,22.904327697118433
4028,4028,2022/8/31 10:23:03,31.45,1538.7141,-47.6141,1.1131000000000035,22.60908168445909
4029,4029,2022/8/31 10:23:33,31.45,1538.7144,-47.6188,1.1205999999999967,22.74261572984372
4030,4030,2022/8/31 10:24:03,31.42,1538.7137,-47.6332,1.123399999999998,22.792409352927713
4031,4031,2022/8/31 10:24:33,31.4,1538.7133,-47.6305,1.1021000000000014,22.412814139556392
4032,4032,2022/8/31 10:25:03,31.4,1538.7137,-47.646,1.1183999999999967,22.70346964129312
4033,4033,2022/8/31 10:25:33,31.38,1538.7136,-47.6279,1.1303999999999974,22.916753049930872
4034,4034,2022/8/31 10:26:03,31.37,1538.7135,-47.6215,1.1147000000000007,22.63758830099921
4035,4035,2022/8/31 10:26:33,31.39,1538.7138,-47.6285,1.1244999999999987,22.81196235179068
4036,4036,2022/8/31 10:27:03,31.37,1538.7126,-47.6472,1.1251999999999989,22.824402590938163
4037,4037,2022/8/31 10:27:33,31.36,1538.7124,-47.6473,1.1278999999999977,22.87236759215816
4038,4038,2022/8/31 10:28:03,31.34,1538.7127,-47.6246,1.118900000000003,22.712368220967186
4039,4039,2022/8/31 10:28:33,31.32,1538.7127,-47.6405,1.1017999999999977,22.407454421513275
4040,4040,2022/8/31 10:29:03,31.32,1538.7125,-47.6423,1.126999999999996,22.85638257160858
4041,4041,2022/8/31 10:29:33,31.29,1538.7121,-47.6414,1.122799999999999,22.7817419932322
4042,4042,2022/8/31 10:30:03,31.3,1538.7123,-47.6585,1.1197999999999992,22.72838308290125
4043,4043,2022/8/31 10:30:33,31.29,1538.7128,-47.6301,1.1252999999999964,22.826179604280796
4044,4044,2022/8/31 10:31:03,31.28,1538.7122,-47.6466,1.1134999999999975,22.616209323207904
4045,4045,2022/8/31 10:31:33,31.24,1538.7128,-47.642,1.132499999999994,22.954017094246115
4046,4046,2022/8/31 10:32:03,31.23,1538.7122,-47.6553,1.1257999999999972,22.8350640572614
4047,4047,2022/8/31 10:32:33,31.22,1538.7125,-47.6497,1.1285000000000036,22.883022432329447
4048,4048,2022/8/31 10:33:03,31.2,1538.7125,-47.626,1.1196000000000061,22.724824511498365
4049,4049,2022/8/31 10:33:33,31.2,1538.712,-47.6456,1.108799999999996,22.532418092782542
4050,4050,2022/8/31 10:34:03,31.19,1538.712,-47.6512,1.093200000000006,22.25365163250036
4051,4051,2022/8/31 10:34:33,31.19,1538.7117,-47.646,1.1234000000000044,22.792409352927823
4052,4052,2022/8/31 10:35:03,31.16,1538.7118,-47.6438,1.1272000000000029,22.85993508467863
4053,4053,2022/8/31 10:35:33,31.15,1538.7119,-47.6503,1.1265000000000012,22.847500573154036
4054,4054,2022/8/31 10:36:03,31.14,1538.7111,-47.6409,1.1257999999999988,22.835064057261423
4055,4055,2022/8/31 10:36:33,31.11,1538.711,-47.6513,1.1285999999999954,22.88479809591579
4056,4056,2022/8/31 10:37:03,31.1,1538.711,-47.6596,1.1055000000000008,22.47353174236289
4057,4057,2022/8/31 10:37:33,31.08,1538.7113,-47.6486,1.1162999999999963,22.666084417248022
4058,4058,2022/8/31 10:38:03,31.06,1538.711,-47.6624,1.1214999999999982,22.758624324155647
4059,4059,2022/8/31 10:38:33,31.06,1538.7115,-47.649,1.1284,22.881246727856276
4060,4060,2022/8/31 10:39:03,31.02,1538.7114,-47.6488,1.125200000000001,22.82440259093821
4061,4061,2022/8/31 10:39:33,31.02,1538.7116,-47.6456,1.126199999999998,22.8421708832231
4062,4062,2022/8/31 10:40:03,31.01,1538.7112,-47.658,1.1222999999999994,22.77285140096873
4063,4063,2022/8/31 10:40:33,30.99,1538.7111,-47.6503,1.1122999999999992,22.594824437370615
4064,4064,2022/8/31 10:41:03,30.98,1538.711,-47.659,1.133600000000002,22.97352916557922
4065,4065,2022/8/31 10:41:33,31.05,1538.7115,-47.6508,1.1240999999999979,22.80485274339228
4066,4066,2022/8/31 10:42:03,30.99,1538.7115,-47.6482,1.1137000000000008,22.61977289641006
4067,4067,2022/8/31 10:42:33,30.99,1538.7116,-47.6393,1.1104999999999956,22.56273602745662
4068,4068,2022/8/31 10:43:03,30.98,1538.7113,-47.6415,1.137100000000005,23.03558015985257
4069,4069,2022/8/31 10:43:33,30.98,1538.711,-47.6582,1.111099999999995,22.5734336418545
4070,4070,2022/8/31 10:44:03,30.97,1538.7109,-47.6612,1.1252000000000013,22.82440259093821
4071,4071,2022/8/31 10:44:33,30.95,1538.7111,-47.6412,1.143,23.14006727382426
4072,4072,2022/8/31 10:45:03,30.93,1538.7109,-47.6544,1.1325000000000016,22.954017094246247
4073,4073,2022/8/31 10:45:33,30.94,1538.7107,-47.653,1.1336999999999986,22.97530274519508
4074,4074,2022/8/31 10:46:03,30.92,1538.7105,-47.6593,1.1267999999999971,22.852829894935606
4075,4075,2022/8/31 10:46:33,30.92,1538.7106,-47.6514,1.1107000000000025,22.56630206313841
4076,4076,2022/8/31 10:47:03,30.87,1538.7097,-47.6502,1.1475000000000024,23.219665469243314
4077,4077,2022/8/31 10:47:33,30.87,1538.71,-47.6363,1.108599999999997,22.528850496650463
4078,4078,2022/8/31 10:48:03,30.84,1538.7098,-47.6421,1.139700000000004,23.081642822972455
4079,4079,2022/8/31 10:48:33,30.86,1538.7098,-47.6361,1.1343999999999987,22.98771665910334
4080,4080,2022/8/31 10:49:03,30.85,1538.7094,-47.6377,1.122199999999994,22.77107315968456
4081,4081,2022/8/31 10:49:33,30.83,1538.7099,-47.6464,1.1283999999999983,22.881246727856247
4082,4082,2022/8/31 10:50:03,30.82,1538.7097,-47.6345,1.1424000000000036,23.129447948163552
4083,4083,2022/8/31 10:50:33,30.8,1538.7094,-47.6343,1.1215999999999953,22.7604028520814
4084,4084,2022/8/31 10:51:03,30.8,1538.7092,-47.6389,1.1213999999999953,22.756845755277208
4085,4085,2022/8/31 10:51:33,30.61,1538.7091,-47.6401,1.1244000000000027,22.810185011079984
4086,4086,2022/8/31 10:52:03,30.77,1538.7088,-47.6225,1.1382999999999952,23.056843277206685
4087,4087,2022/8/31 10:52:33,30.76,1538.7089,-47.6311,1.1041000000000036,22.44853613314605
4088,4088,2022/8/31 10:53:03,30.76,1538.7087,-47.6176,1.1315000000000017,22.936274558468337
4089,4089,2022/8/31 10:53:33,30.76,1538.7091,-47.6286,1.1400999999999983,23.08872693923628
4090,4090,2022/8/31 10:54:03,30.73,1538.7086,-47.6364,1.131899999999996,22.943372063027542
4091,4091,2022/8/31 10:54:33,30.72,1538.7088,-47.6333,1.1142999999999992,22.63046263141757
4092,4092,2022/8/31 10:55:03,30.7,1538.7086,-47.6189,1.1313000000000044,22.932725561042087
4093,4093,2022/8/31 10:55:33,30.7,1538.7082,-47.6279,1.1344000000000003,22.987716659103363
4094,4094,2022/8/31 10:56:03,30.69,1538.7088,-47.6234,1.1484000000000016,23.23557521351237
4095,4095,2022/8/31 10:56:33,30.76,1538.7087,-47.6321,1.1219999999999992,22.76751655427761
4096,4096,2022/8/31 10:57:03,30.67,1538.7084,-47.6184,1.1118000000000032,22.585912324189504
4097,4097,2022/8/31 10:57:33,30.66,1538.7082,-47.6251,1.1341999999999937,22.984170030727775
4098,4098,2022/8/31 10:58:03,30.65,1538.7082,-47.6218,1.1396999999999988,23.081642822972366
4099,4099,2022/8/31 10:58:33,30.65,1538.7084,-47.6117,1.121899999999998,22.765738190152728
4100,4100,2022/8/31 10:59:03,30.64,1538.7076,-47.6235,1.110799999999999,22.56808501939688
4101,4101,2022/8/31 10:59:33,30.61,1538.7078,-47.6145,1.1231000000000024,22.7870758572988
4102,4102,2022/8/31 11:00:03,30.62,1538.7075,-47.6246,1.144,23.15776288999736
4103,4103,2022/8/31 11:00:33,30.6,1538.7077,-47.6137,1.1618999999999964,23.47382615859179
4104,4104,2022/8/31 11:01:03,30.6,1538.7072,-47.62,1.1368999999999987,23.032035735723408
4105,4105,2022/8/31 11:01:33,30.59,1538.7074,-47.6117,1.1302999999999996,22.914978122142916
4106,4106,2022/8/31 11:02:03,30.56,1538.7069,-47.6144,1.121199999999996,22.753288494658907
4107,4107,2022/8/31 11:02:33,30.56,1538.7073,-47.6191,1.1423999999999963,23.129447948163428
4108,4108,2022/8/31 11:03:03,30.56,1538.7072,-47.623,1.1506000000000052,23.274451822284934
4109,4109,2022/8/31 11:03:33,30.54,1538.7074,-47.6203,1.1236999999999937,22.79774248014452
4110,4110,2022/8/31 11:04:03,30.52,1538.7073,-47.6226,1.133199999999997,22.966434438719528
4111,4111,2022/8/31 11:04:33,30.53,1538.7073,-47.6131,1.1386999999999945,23.06392967748797
4112,4112,2022/8/31 11:05:03,30.51,1538.7064,-47.6196,1.1301,22.911428143956904
4113,4113,2022/8/31 11:05:33,30.51,1538.7059,-47.6286,1.1560999999999964,23.37155722802222
4114,4114,2022/8/31 11:06:03,30.49,1538.707,-47.6091,1.1278000000000026,22.870591642345552
4115,4115,2022/8/31 11:06:33,30.54,1538.7072,-47.6177,1.141500000000002,23.113516208580144
4116,4116,2022/8/31 11:07:03,30.45,1538.7067,-47.6095,1.1323000000000023,22.950468913912736
4117,4117,2022/8/31 11:07:33,30.45,1538.7061,-47.615,1.1186,22.707029196101647
4118,4118,2022/8/31 11:08:03,30.43,1538.7068,-47.6087,1.1399999999999948,23.086955971338952
4119,4119,2022/8/31 11:08:33,30.43,1538.7062,-47.6172,1.143000000000002,23.140067273824293
4120,4120,2022/8/31 11:09:03,30.41,1538.7062,-47.6202,1.1378999999999961,23.049756224213745
4121,4121,2022/8/31 11:09:33,30.41,1538.7064,-47.6177,1.146300000000003,23.1984473475394
4122,4122,2022/8/31 11:10:03,30.39,1538.7062,-47.6131,1.1342000000000012,22.984170030727913
4123,4123,2022/8/31 11:10:33,30.38,1538.7061,-47.6044,1.127099999999998,22.858158848593487
4124,4124,2022/8/31 11:11:03,30.35,1538.7058,-47.6063,1.1262999999999952,22.84394748744037
4125,4125,2022/8/31 11:11:33,30.48,1538.7057,-47.6166,1.1556000000000015,23.36273454465628
4126,4126,2022/8/31 11:12:03,30.35,1538.7056,-47.6171,1.1280999999999957,22.875919369107624
4127,4127,2022/8/31 11:12:33,30.34,1538.7054,-47.6116,1.1388000000000027,23.0657011755793
4128,4128,2022/8/31 11:13:03,30.34,1538.7071,-47.625,1.1302999999999976,22.91497812214288
4129,4129,2022/8/31 11:13:33,30.32,1538.7071,-47.6166,1.1407000000000016,23.099351890323796
4130,4130,2022/8/31 11:14:03,30.28,1538.7069,-47.6195,1.1293999999999984,22.899001932801756
4131,4131,2022/8/31 11:14:33,30.28,1538.7068,-47.6265,1.1416000000000055,23.11528656491245
4132,4132,2022/8/31 11:15:03,30.27,1538.7065,-47.6097,1.1341000000000028,22.98239665529116
4133,4133,2022/8/31 11:15:33,30.28,1538.7063,-47.6135,1.1477000000000017,23.22320125290276
4134,4134,2022/8/31 11:16:03,30.26,1538.7058,-47.6194,1.1414000000000035,23.111745811483488
4135,4135,2022/8/31 11:16:33,30.38,1538.7061,-47.6132,1.1552000000000024,23.35567566658772
4136,4136,2022/8/31 11:17:03,30.25,1538.7059,-47.6003,1.1400999999999981,23.08872693923628
4137,4137,2022/8/31 11:17:33,30.25,1538.7059,-47.5998,1.1494000000000013,23.25324884070131
4138,4138,2022/8/31 11:18:03,30.24,1538.7058,-47.6111,1.1365,23.024946397766254
4139,4139,2022/8/31 11:18:33,30.22,1538.7061,-47.6005,1.1420000000000021,23.122367582615865
4140,4140,2022/8/31 11:19:03,30.2,1538.7054,-47.6058,1.1354000000000055,23.005447351263573
4141,4141,2022/8/31 11:19:33,30.21,1538.7054,-47.6118,1.1346000000000005,22.991263124154337
4142,4142,2022/8/31 11:20:03,30.18,1538.7049,-47.611,1.1390999999999984,23.071015425117825
4143,4143,2022/8/31 11:20:33,30.18,1538.7051,-47.6031,1.1344000000000014,22.987716659103384
4144,4144,2022/8/31 11:21:03,30.18,1538.7052,-47.6029,1.1188000000000016,22.710588586990376
4145,4145,2022/8/31 11:21:33,30.14,1538.7057,-47.6032,1.1421999999999948,23.12590784690528
4146,4146,2022/8/31 11:22:03,30.14,1538.705,-47.6118,1.140799999999998,23.101122572797703
4147,4147,2022/8/31 11:22:33,30.14,1538.7053,-47.6049,1.158500000000003,23.413891971829223
4148,4148,2022/8/31 11:23:03,30.13,1538.705,-47.6105,1.1449000000000018,23.17368546117339
4149,4149,2022/8/31 11:23:33,30.12,1538.7047,-47.6103,1.1468000000000005,23.2072889440792
4150,4150,2022/8/31 11:24:03,30.11,1538.7048,-47.6078,1.1349999999999993,22.99835556431279
4151,4151,2022/8/31 11:24:33,30.09,1538.7049,-47.6061,1.131200000000006,22.930951001039
4152,4152,2022/8/31 11:25:03,30.08,1538.7049,-47.601,1.124899999999999,22.819071305400094
4153,4153,2022/8/31 11:25:33,30.08,1538.7051,-47.6079,1.1184000000000025,22.70346964129323
4154,4154,2022/8/31 11:26:03,30.09,1538.7048,-47.6087,1.1301,22.911428143956904
4155,4155,2022/8/31 11:26:33,30.06,1538.7045,-47.6055,1.1233999999999957,22.79240935292768
4156,4156,2022/8/31 11:27:03,30.07,1538.7043,-47.5974,1.151100000000001,23.283284668989868
4157,4157,2022/8/31 11:27:33,30.06,1538.704,-47.5958,1.1409999999999996,23.104663815433625
4158,4158,2022/8/31 11:28:03,30.05,1538.704,-47.6012,1.1508999999999996,23.279751652337666
4159,4159,2022/8/31 11:28:33,30.04,1538.704,-47.6013,1.1192999999999949,22.719486347112472
4160,4160,2022/8/31 11:29:03,30.02,1538.7038,-47.5965,1.1643000000000059,23.51610440211228
4161,4161,2022/8/31 11:29:33,30.03,1538.7042,-47.5877,1.150000000000005,23.2638510638182
4162,4162,2022/8/31 11:30:03,30.01,1538.7039,-47.596,1.124899999999998,22.819071305400083
4163,4163,2022/8/31 11:30:33,30.02,1538.7039,-47.5974,1.1302999999999976,22.91497812214288
4164,4164,2022/8/31 11:31:03,30.01,1538.7034,-47.592,1.1580999999999992,23.406837805750744
4165,4165,2022/8/31 11:31:33,29.97,1538.704,-47.5924,1.1535999999999964,23.327433651948073
4166,4166,2022/8/31 11:32:03,29.96,1538.7041,-47.5988,1.1394999999999995,23.07810052015621
4167,4167,2022/8/31 11:32:33,29.96,1538.7038,-47.598,1.1458999999999988,23.191373337363864
4168,4168,2022/8/31 11:33:03,29.95,1538.704,-47.5905,1.1317999999999997,22.941597748172093
4169,4169,2022/8/31 11:33:33,29.92,1538.7036,-47.591,1.1552,23.355675666587672
4170,4170,2022/8/31 11:34:03,29.92,1538.7037,-47.5968,1.1478999999999993,23.226736873737075
4171,4171,2022/8/31 11:34:33,29.93,1538.7038,-47.5906,1.1381999999999992,23.05507157515257
4172,4172,2022/8/31 11:35:03,29.91,1538.704,-47.591,1.145100000000001,23.177223362241705
4173,4173,2022/8/31 11:35:33,29.89,1538.7042,-47.5981,1.1345999999999932,22.991263124154205
4174,4174,2022/8/31 11:36:03,29.89,1538.7038,-47.6006,1.1445000000000023,23.166609170238893
4175,4175,2022/8/31 11:36:33,29.84,1538.7032,-47.5975,1.1540000000000032,23.334495131082644
4176,4176,2022/8/31 11:37:03,29.9,1538.7028,-47.5864,1.1373000000000049,23.039124420758615
4177,4177,2022/8/31 11:37:33,29.89,1538.7027,-47.5891,1.1541999999999972,23.338025626762413
4178,4178,2022/8/31 11:38:03,29.88,1538.7022,-47.5937,1.1493999999999944,23.253248840701193
4179,4179,2022/8/31 11:38:33,29.87,1538.7025,-47.5873,1.132999999999997,22.96288683023901
4180,4180,2022/8/31 11:39:03,29.86,1538.7019,-47.5979,1.1420999999999986,23.124137735139968
4181,4181,2022/8/31 11:39:33,29.84,1538.702,-47.5978,1.152200000000002,23.30271335255668
4182,4182,2022/8/31 11:40:03,29.83,1538.7027,-47.5878,1.153700000000002,23.329199082705966
4183,4183,2022/8/31 11:40:33,29.85,1538.7026,-47.5958,1.138500000000002,23.060386558932652
4184,4184,2022/8/31 11:41:03,29.83,1538.703,-47.5971,1.1398000000000004,23.083413913208027
4185,4185,2022/8/31 11:41:33,29.83,1538.7029,-47.5971,1.1409999999999996,23.104663815433625
4186,4186,2022/8/31 11:42:03,29.78,1538.7025,-47.5827,1.1508000000000032,23.277985082997652
4187,4187,2022/8/31 11:42:33,29.78,1538.7026,-47.5937,1.1527999999999985,23.313308742370616
4188,4188,2022/8/31 11:43:03,29.77,1538.7031,-47.5847,1.1231000000000024,22.7870758572988
4189,4189,2022/8/31 11:43:33,29.75,1538.7026,-47.5871,1.1393000000000006,23.074558054207216
4190,4190,2022/8/31 11:44:03,29.74,1538.7022,-47.5963,1.1408,23.10112257279775
4191,4191,2022/8/31 11:44:33,29.74,1538.7031,-47.5955,1.1377000000000037,23.046212452931744
4192,4192,2022/8/31 11:45:03,29.73,1538.7027,-47.5931,1.1530999999999965,23.318605888375163
4193,4193,2022/8/31 11:45:33,29.72,1538.7031,-47.5951,1.1436000000000008,23.15068513247233
4194,4194,2022/8/31 11:46:03,29.7,1538.703,-47.5945,1.146299999999998,23.198447347539307
4195,4195,2022/8/31 11:46:33,29.47,1538.7033,-47.5865,1.1527000000000047,23.31154294572012
4196,4196,2022/8/31 11:47:03,29.7,1538.7026,-47.5954,1.143300000000005,23.145376386512293
4197,4197,2022/8/31 11:47:33,29.71,1538.7032,-47.586,1.1449999999999974,23.175454432073273
4198,4198,2022/8/31 11:48:03,29.69,1538.7024,-47.594,1.0863999999999996,22.131824325062954
4199,4199,2022/8/31 11:48:33,29.68,1538.7025,-47.5868,1.149200000000002,23.24971444081628
4200,4200,2022/8/31 11:49:03,29.68,1538.7029,-47.5835,1.1531000000000011,23.318605888375245
4201,4201,2022/8/31 11:49:33,29.67,1538.7027,-47.5935,1.1381999999999968,23.055071575152528
4202,4202,2022/8/31 11:50:03,29.66,1538.7027,-47.5939,1.1419000000000012,23.120597389331927
4203,4203,2022/8/31 11:50:33,29.66,1538.7024,-47.5921,1.1526000000000065,23.30977710841009
4204,4204,2022/8/31 11:51:03,29.64,1538.702,-47.5932,1.1456000000000033,23.18606740214254
4205,4205,2022/8/31 11:51:33,29.49,1538.7021,-47.5925,1.1623000000000012,23.48087415509911
4206,4206,2022/8/31 11:52:03,29.6,1538.7022,-47.5913,1.1663999999999952,23.5530787044117
4207,4207,2022/8/31 11:52:33,29.6,1538.7027,-47.5923,1.1536000000000035,23.32743365194819
4208,4208,2022/8/31 11:53:03,29.6,1538.7022,-47.5944,1.1441000000000037,23.159532227523915
4209,4209,2022/8/31 11:53:33,29.59,1538.7027,-47.5843,1.147099999999996,23.21259341341897
4210,4210,2022/8/31 11:54:03,29.58,1538.703,-47.5924,1.1261999999999985,22.842170883223112
4211,4211,2022/8/31 11:54:33,29.58,1538.7023,-47.5927,1.151499999999998,23.29035021420862
4212,4212,2022/8/31 11:55:03,29.59,1538.7023,-47.5926,1.1518999999999975,23.29741510869663
4213,4213,2022/8/31 11:55:33,29.57,1538.7023,-47.5923,1.1602999999999988,23.445627680221325
4214,4214,2022/8/31 11:56:03,29.55,1538.7028,-47.5916,1.155099999999999,23.35391084548275
4215,4215,2022/8/31 11:56:33,29.53,1538.7021,-47.5823,1.140299999999996,23.09226875269901
